iata,airport,city,state,country,lat,long
\N,Hameenkyro Airport,,,,61.689701080322266,23.073699951171875
\N,Hanko Airport,,,,59.848899841308594,23.083599090576172
HYV,Hyvinkää Airfield,,,,60.6543998718,24.8810997009
\N,Kiikala Airport,,,,60.4625015259,23.6525001526
\N,Immola Airport,,,,61.24919891357422,28.90369987487793
KTQ,Kitee Airport,,,,62.1661,30.073601
IVL,Ivalo Airport,,,,68.607299804688,27.405300140381
JOE,Joensuu Airport,,,,62.662899017334,29.607500076294
JYV,Jyvaskyla Airport,,,,62.399501800537,25.678300857544
KAU,Kauhava Airport,,,,63.127102,23.051399
KEM,Kemi-Tornio Airport,,,,65.778701782227,24.582099914551
KAJ,Kajaani Airport,,,,64.285499572754,27.692399978638
KHJ,Kauhajoki Airport,,,,62.4625015259,22.3931007385
KOK,Kokkola-Pietarsaari Airport,,,,63.721199035645,23.143100738525
\N,Kemijarvi Airport,,,,66.712898,27.156799
KAO,Kuusamo Airport,,,,65.987602233887,29.239400863647
KTT,Kittilä Airport,,,,67.700996398926,24.846799850464
KUO,Kuopio Airport,,,,63.007099151611,27.797800064087
QLF,Lahti Vesivehmaa Airport,,,,61.144199,25.693501
LPP,Lappeenranta Airport,,,,61.044601,28.144743
MHQ,Mariehamn Airport,,,,60.122200012207,19.898199081421
\N,Menkijarvi Airport,,,,62.94670104980469,23.51889991760254
MIK,Mikkeli Airport,,,,61.6866,27.201799
\N,Nummela Airport,,,,60.333900451699996,24.2964000702
OUL,Oulu Airport,,,,64.930099487305,25.354600906372
\N,Piikajarvi Airport,,,,61.245601654052734,22.19339942932129
POR,Pori Airport,,,,61.461700439453,21.799999237061
\N,Pudasjärvi Airport,,,,65.4021987915,26.946899414100002
\N,Pyhäsalmi Airport,,,,63.7318992615,25.926300048799998
\N,Raahe Pattijoki Airport,,,,64.6881027222,24.6958007812
\N,Rantasalmi Airport,,,,62.0654983521,28.3565006256
RVN,Rovaniemi Airport,,,,66.564796447754,25.830400466919
\N,Rayskala Airport,,,,60.74470138549805,24.107799530029297
SVL,Savonlinna Airport,,,,61.943099975586,28.945100784302
\N,Selanpaa Airport,,,,61.062400817871094,26.798900604248047
SOT,Sodankyla Airport,,,,67.3949966431,26.6191005707
TMP,Tampere-Pirkkala Airport,,,,61.414100646973,23.604400634766
\N,Teisko Airport,,,,61.7733,24.027
TKU,Turku Airport,,,,60.514099121094,22.262800216675
UTI,Utti Air Base,,,,60.89640045166,26.938400268555
VAA,Vaasa Airport,,,,63.050701141357,21.762199401855
VRK,Varkaus Airport,,,,62.171100616455,27.868600845337
YLI,Ylivieska Airfield,,,,64.0547222,24.7252778
BFS,Belfast International Airport,,,,54.6575012207,-6.2158298492399995
ENK,St Angelo Airport,,,,54.39889907836914,-7.651669979095459
BHD,George Best Belfast City Airport,,,,54.618099212646484,-5.872499942779541
LDY,City of Derry Airport,,,,55.04280090332031,-7.161109924316406
BHX,Birmingham International Airport,,,,52.453899383499994,-1.74802994728
CVT,Coventry Airport,,,,52.3697013855,-1.4797199964499999
\N,Leicester Airport,,,,52.6077995300293,-1.03193998336792
GLO,Gloucestershire Airport,,,,51.89419937133789,-2.167220115661621
\N,Wolverhampton Halfpenny Green Airport,,,,52.51750183105469,-2.2594399452209473
GBA,Cotswold Airport,,,,51.668095,-2.05694
\N,Turweston Airport,,,,52.0407981873,-1.09555995464
\N,Wellesbourne Mountford Airport,,,,52.19219970703125,-1.6144399642944336
MAN,Manchester Airport,,,,53.35369873046875,-2.2749500274658203
\N,Manchester Woodford Airport,,,,53.3381,-2.14889
\N,Royal Marines Base Chivenor Airport,,,,51.08720016479492,-4.1503400802612305
NQY,Newquay Cornwall Airport,,,,50.44060134887695,-4.995409965515137
LYE,RAF Lyneham,,,,51.5051,-1.99343
\N,MoD Boscombe Down Airport,,,,51.152198791503906,-1.7474100589752197
\N,RNAS Culdrose,,,,50.08610153198242,-5.255710124969482
\N,MoD St. Athan,,,,51.4048,-3.43575
YEO,RNAS Yeovilton,,,,51.0093994140625,-2.638819932937622
HAW,Haverfordwest Airport,,,,51.833099365234375,-4.9611101150512695
CWL,Cardiff International Airport,,,,51.39670181274414,-3.343329906463623
SWS,Swansea Airport,,,,51.60530090332031,-4.0678300857543945
BRS,Bristol Airport,,,,51.382702,-2.71909
LPL,Liverpool John Lennon Airport,,,,53.33359909057617,-2.849720001220703
LTN,London Luton Airport,,,,51.874698638916016,-0.36833301186561584
PLH,Plymouth City Airport,,,,50.422798,-4.10583
BOH,Bournemouth Airport,,,,50.779998779296875,-1.8424999713897705
SOU,Southampton Airport,,,,50.95029830932617,-1.3567999601364136
QLA,Lasham Airport,,,,51.187198638916016,-1.0334999561309814
ACI,Alderney Airport,,,,49.706104,-2.21472
GCI,Guernsey Airport,,,,49.435001373291016,-2.6019699573516846
JER,Jersey Airport,,,,49.20790100097656,-2.195509910583496
ESH,Shoreham Airport,,,,50.835602,-0.297222
BQH,London Biggin Hill Airport,,,,51.33079910279999,0.0324999988079
LGW,London Gatwick Airport,,,,51.148102,-0.190278
LCY,London City Airport,,,,51.505299,0.055278
FAB,Farnborough Airport,,,,51.2757987976,-0.776332974434
\N,Chalgrove Airport,,,,51.67610168457031,-1.0808299779891968
BBS,Blackbushe Airport,,,,51.32389831542969,-0.8475000262260437
LHR,London Heathrow Airport,,,,51.4706,-0.461941
SEN,Southend Airport,,,,51.5713996887207,0.6955559849739075
LYX,Lydd Airport,,,,50.95610046386719,0.9391670227050781
MSE,Kent International Airport,,,,51.342201,1.34611
\N,Brough Airport,,,,53.7197,-0.566333
CAX,Carlisle Airport,,,,54.9375,-2.8091700077056885
\N,Retford Gamston Airport,,,,53.280601501464844,-0.9513890147209167
BLK,Blackpool International Airport,,,,53.77170181274414,-3.0286099910736084
HUY,Humberside Airport,,,,53.57440185546875,-0.350832998752594
BWF,Barrow Walney Island Airport,,,,54.1286111,-3.2675
LBA,Leeds Bradford Airport,,,,53.86589813232422,-1.6605700254440308
WRT,Warton Airport,,,,53.745098,-2.88306
CEG,Hawarden Airport,,,,53.1781005859375,-2.9777801036834717
IOM,Isle of Man Airport,,,,54.08330154418945,-4.623889923095703
NCL,Newcastle Airport,,,,55.037498474121094,-1.6916699409484863
MME,Durham Tees Valley Airport,,,,54.50920104980469,-1.4294099807739258
EMA,East Midlands Airport,,,,52.8311004639,-1.32806003094
\N,Llanbedr Airport,,,,52.811698913574,-4.1235799789429
\N,RAF Ternhill,,,,52.87120056152344,-2.533560037612915
\N,RAF Shawbury,,,,52.79819869995117,-2.6680400371551514
\N,RAF Woodvale,,,,53.5816,-3.05552
KOI,Kirkwall Airport,,,,58.957801818847656,-2.9049999713897705
LSI,Sumburgh Airport,,,,59.87889862060547,-1.2955600023269653
WIC,Wick Airport,,,,58.458900451660156,-3.09306001663208
ABZ,Aberdeen Dyce Airport,,,,57.201900482177734,-2.197779893875122
INV,Inverness Airport,,,,57.54249954223633,-4.047500133514404
GLA,Glasgow International Airport,,,,55.8718986511,-4.43306016922
EDI,Edinburgh Airport,,,,55.95000076293945,-3.372499942779541
ILY,Islay Airport,,,,55.68190002441406,-6.256669998168945
PIK,Glasgow Prestwick Airport,,,,55.5093994140625,-4.586669921875
BEB,Benbecula Airport,,,,57.48109817504883,-7.3627800941467285
SCS,Scatsta Airport,,,,60.43280029296875,-1.2961100339889526
DND,Dundee Airport,,,,56.45249938964844,-3.025830030441284
SYY,Stornoway Airport,,,,58.215599060058594,-6.331110000610352
TRE,Tiree Airport,,,,56.49919891357422,-6.869170188903809
ADX,RAF Leuchars,,,,56.37289810180664,-2.8684399127960205
LMO,RAF Lossiemouth,,,,57.7052001953125,-3.339169979095459
CBG,Cambridge Airport,,,,52.205002,0.175
\N,Peterborough Business Airport,,,,52.468101501464844,-0.2511110007762909
NWI,Norwich International Airport,,,,52.6758003235,1.28278005123
STN,London Stansted Airport,,,,51.8849983215,0.234999999404
\N,North Weald Airport,,,,51.721698761,0.154166996479
\N,Sheffield City Heliport,,,,53.394299,-1.38849
\N,Cranfield Airport,,,,52.0722007751,-0.616666972637
EXT,Exeter International Airport,,,,50.73440170288086,-3.4138898849487305
FZO,Bristol Filton Airport,,,,51.5194015503,-2.59083008766
OXF,Oxford (Kidlington) Airport,,,,51.8368988037,-1.32000005245
BEX,RAF Benson,,,,51.616401672399995,-1.09582996368
LKZ,RAF Lakenheath,,,,52.409301757799994,0.56099998951
MHZ,RAF Mildenhall,,,,52.361900329589844,0.48640599846839905
\N,RAF Wattisham,,,,52.1273002625,0.956264019012
QUY,RAF Wyton,,,,52.3572006226,-0.107832998037
FFD,RAF Fairford,,,,51.6822013855,-1.7900300025900002
BZZ,RAF Brize Norton,,,,51.75,-1.58362
ODH,RAF Odiham,,,,51.2341003418,-0.94282501936
\N,DCAE Cosford Air Base,,,,52.639999,-2.30558
NHT,RAF Northolt,,,,51.553001403799996,-0.418166995049
QCY,RAF Coningsby,,,,53.0929985046,-0.166014000773
\N,RAF Dishforth,,,,54.1371994019,-1.42025005817
\N,Leeming Airport,,,,54.2924,-1.5354
\N,Leeds East Airport,,,,53.834301,-1.1955
BEQ,RAF Honington,,,,52.34260177612305,0.7729390263557434
\N,RAF Cottesmore,,,,52.735699,-0.648769
SQZ,RAF Scampton,,,,53.307800293,-0.550832986832
\N,RAF Wittering,,,,52.612598,-0.476453
HRT,RAF Linton-On-Ouse,,,,54.0489006042,-1.2527500391
WTN,RAF Waddington,,,,53.1661987305,-0.523810982704
\N,RAF Topcliffe,,,,54.205501556399994,-1.3820899725
\N,RAF Cranwell,,,,53.0303001404,-0.48324200511
\N,RAF Barkston Heath,,,,52.962200164799995,-0.561625003815
KNF,RAF Marham,,,,52.648395,0.550692
MPN,Mount Pleasant Airport,,,,-51.82279968261719,-58.447200775146484
AMS,Amsterdam Airport Schiphol,,,,52.308601,4.76389
\N,Budel Airfield Kempen,,,,51.255299,5.60139
MST,Maastricht Aachen Airport,,,,50.911701,5.77014
\N,Deelen Air Base,,,,52.0606,5.87306
\N,Drachten Airport,,,,53.1192016602,6.12972021103
EIN,Eindhoven Airport,,,,51.4500999451,5.37452983856
GRQ,Eelde Airport,,,,53.1197013855,6.57944011688
GLZ,Gilze Rijen Air Base,,,,51.56740188598633,4.931829929351807
DHR,De Kooy Airport,,,,52.92340087890625,4.780620098114014
LEY,Lelystad Airport,,,,52.4603,5.52722
LWR,Leeuwarden Air Base,,,,53.228599548339844,5.760560035705566
RTM,Rotterdam The Hague Airport,,,,51.956902,4.43722
UTC,Soesterberg Air Base,,,,52.1273002625,5.27618980408
ENS,Twente Airport,,,,52.275833,6.889167
LID,Valkenburg Naval Air Base,,,,52.166099548300004,4.41794013977
WOE,Woensdrecht Air Base,,,,51.4491,4.34203
ORK,Cork Airport,,,,51.84130096435547,-8.491109848022461
GWY,Galway Airport,,,,53.300201416015625,-8.941590309143066
DUB,Dublin Airport,,,,53.421299,-6.27007
NOC,Ireland West Knock Airport,,,,53.910301208496094,-8.818490028381348
KIR,Kerry Airport,,,,52.18090057373047,-9.52377986907959
\N,Casement Air Base,,,,53.301700592,-6.451330184940001
SNN,Shannon Airport,,,,52.702,-8.92482
SXL,Sligo Airport,,,,54.280200958252,-8.5992097854614
WAT,Waterford Airport,,,,52.187198638916016,-7.0869598388671875
AAR,Aarhus Airport,,,,56.2999992371,10.619000434899998
BLL,Billund Airport,,,,55.7402992249,9.15178012848
CPH,Copenhagen Kastrup Airport,,,,55.617900848389,12.656000137329
EBJ,Esbjerg Airport,,,,55.525902,8.5534
\N,Grønholt Hillerød Airport,,,,55.94139862060547,12.382200241088867
KRP,Karup Airport,,,,56.29750061035156,9.124629974365234
BYR,Læsø Airport,,,,57.277198791503906,11.000100135803223
MRW,Lolland Falster Maribo Airport,,,,54.699299,11.4401
ODE,Odense Airport,,,,55.47669982910156,10.330900192260742
\N,Kruså-Padborg Airport,,,,54.87030029296875,9.279009819030762
RKE,Copenhagen Roskilde Airport,,,,55.585601806640625,12.131400108337402
RNN,Bornholm Airport,,,,55.06330108642578,14.759599685668945
SGD,Sønderborg Airport,,,,54.96440124511719,9.791729927062988
SKS,Skrydstrup Air Base,,,,55.221048,9.26702
SQW,Skive Airport,,,,56.550201416015625,9.172980308532715
TED,Thisted Airport,,,,57.06880187988281,8.705220222473145
\N,Kolding Vamdrup Airfield,,,,55.436298,9.33092
FAE,Vagar Airport,,,,62.0635986328125,-7.277219772338867
\N,Vesthimmerlands Flyveplads,,,,56.846901,9.45861
STA,Stauning Airport,,,,55.9901008605957,8.353910446166992
AAL,Aalborg Airport,,,,57.0927589138,9.84924316406
LUX,Luxembourg-Findel International Airport,,,,49.6233333,6.2044444
AES,Ålesund Airport,,,,62.5625,6.119699954986572
ANX,Andøya Airport,,,,69.292503356934,16.144199371338
ALF,Alta Airport,,,,69.976097106934,23.371700286865
\N,Bømoen Airport,,,,60.63890075683594,6.501500129699707
BNN,Brønnøysund Airport,,,,65.461097717285,12.217499732971
BOO,Bodø Airport,,,,67.26920318603516,14.365300178527832
BGO,Bergen Airport Flesland,,,,60.29339981,5.218140125
BJF,Båtsfjord Airport,,,,70.60050201416,29.691400527954
KRS,Kristiansand Airport,,,,58.204201,8.08537
DLD,Geilo Airport Dagali,,,,60.417301177978516,8.518349647521973
BDU,Bardufoss Airport,,,,69.055801391602,18.540399551392
EVE,"Harstad/Narvik Airport, Evenes",,,,68.491302490234,16.678100585938
VDB,Leirin Airport,,,,61.015598297119,9.2880601882935
FRO,Florø Airport,,,,61.583599090576,5.0247201919556
OSL,Oslo Lufthavn,,,,60.121,11.0502
HAU,Haugesund Airport,,,,59.34529876709,5.2083601951599
HAA,Hasvik Airport,,,,70.486701965332,22.139699935913
KSU,Kristiansund Airport (Kvernberget),,,,63.111801147461,7.824520111084
\N,Kjeller Airport,,,,59.9692993164,11.036100387600001
KKN,Kirkenes Airport (Høybuktmoen),,,,69.725799560547,29.891300201416
FAN,Lista Airport,,,,58.0994987487793,6.626049995422363
MOL,Molde Airport,,,,62.744701385498,7.2624998092651
MJF,Mosjøen Airport (Kjærstad),,,,65.783996582031,13.214900016785
LKL,Banak Airport,,,,70.068801879883,24.973499298096
NTB,Notodden Airport,,,,59.565701,9.21222
OLA,Ørland Airport,,,,63.69889831542969,9.604000091552734
RRS,Røros Airport,,,,62.578399658203,11.342300415039
RYG,"Moss Airport, Rygge",,,,59.378817,10.785439
LYR,"Svalbard Airport, Longyear",,,,78.246101379395,15.465600013733
SKE,Skien Airport,,,,59.185001373291016,9.566940307617188
SRP,Stord Airport,,,,59.791900634765625,5.340849876403809
SSJ,Sandnessjøen Airport (Stokka),,,,65.956802368164,12.468899726868
TOS,"Tromsø Airport,",,,,69.68329620361328,18.918899536132812
TRF,"Sandefjord Airport, Torp",,,,59.1866989136,10.258600235
TRD,Trondheim Airport Værnes,,,,63.4578018,10.9239998
SVG,Stavanger Airport Sola,,,,58.876701354,5.6377801895
\N,Babice Airport,,,,52.26850128173828,20.910999298095703
GDN,Gdańsk Lech Wałęsa Airport,,,,54.377601623535156,18.46619987487793
KRK,Kraków John Paul II International Airport,,,,50.077702,19.7848
\N,Muchowiec Airport,,,,50.23809814453125,19.03420066833496
KTW,Katowice International Airport,,,,50.4743,19.08
\N,Mielec Airport,,,,50.32229995727539,21.462099075317383
POZ,Poznań-Ławica Airport,,,,52.421001434299995,16.8262996674
RZE,Rzeszów-Jasionka Airport,,,,50.1100006104,22.0189990997
SZZ,"Szczecin-Goleniów ""Solidarność"" Airport",,,,53.584701538100006,14.902199745199999
OSP,Redzikowo Air Base,,,,54.47890090942383,17.107500076293945
\N,Swidwin Military Air Base,,,,53.790599823,15.826299667399999
WAW,Warsaw Chopin Airport,,,,52.1656990051,20.967100143399996
WRO,Copernicus Wrocław Airport,,,,51.1026992798,16.885799408
IEG,Zielona Góra-Babimost Airport,,,,52.138500213600004,15.7986001968
\N,Malmen Air Base,,,,58.40230178833008,15.525699615478516
\N,Bråvalla Air Base,,,,58.61090087890625,16.103599548339844
\N,Uppsala Airport,,,,59.897300720214844,17.588600158691406
RNB,Ronneby Airport,,,,56.266700744629,15.265000343323
\N,Råda Air Base,,,,58.49810028076172,13.053199768066406
GOT,Gothenburg-Landvetter Airport,,,,57.662799835205,12.279800415039
JKG,Jönköping Airport,,,,57.757598876953125,14.068699836730957
\N,Falköping Airport,,,,58.1697998046875,13.587800025939941
LDK,Lidköping-Hovby Airport,,,,58.4655,13.1744
GSE,Gothenburg City Airport,,,,57.7747,11.8704
KVB,Skövde Airport,,,,58.45640182495117,13.972700119018555
THN,Trollhättan-Vänersborg Airport,,,,58.31809997558594,12.345000267028809
\N,Karlsborg Air Base,,,,58.51380157470703,14.507100105285645
\N,Såtenäs Air Base,,,,58.42639923095703,12.714400291442871
\N,Barkarby Airport,,,,59.4144743644,17.8821372986
KSK,Karlskoga Airport,,,,59.34590148925781,14.49590015411377
MXX,Mora Airport,,,,60.957901,14.5114
NYO,Stockholm Skavsta Airport,,,,58.78860092163086,16.912200927734375
\N,Arvika Airport,,,,59.6759,12.6394
\N,Emmaboda Airfield,,,,56.610802,15.6048
\N,Feringe Airport,,,,56.9502983093,13.921699523900001
KID,Kristianstad Airport,,,,55.92169952392578,14.08549976348877
\N,Landskrona Airport,,,,55.94599914550781,12.869999885559082
OSK,Oskarshamn Airport,,,,57.350498,16.497999
\N,Anderstorp Airport,,,,57.264198303222656,13.59939956665039
KLR,Kalmar Airport,,,,56.68550109863281,16.287599563598633
MMX,Malmö Sturup Airport,,,,55.536305364,13.376197814900001
HAD,Halmstad Airport,,,,56.69110107421875,12.820199966430664
\N,Hagshult Air Base,,,,57.292198,14.1372
VXO,Växjö Kronoberg Airport,,,,56.929100036621094,14.727999687194824
\N,Hallviken Airport,,,,63.73830032348633,15.45829963684082
\N,Hedlanda Airport,,,,62.40890121459999,13.747200012199999
EVG,Sveg Airport,,,,62.04779815673828,14.422900199890137
GEV,Gällivare Airport,,,,67.13240051269531,20.814599990844727
HUV,Hudiksvall Airport,,,,61.7681007385,17.0806999207
\N,Jokkmokk Airport,,,,66.49620056152344,20.147199630737305
KRF,Kramfors Sollefteå Airport,,,,63.04859924316406,17.76889991760254
LYC,Lycksele Airport,,,,64.54830169677734,18.71619987487793
\N,Optand Airport,,,,63.12860107421875,14.802800178527832
SDL,Sundsvall-Härnösand Airport,,,,62.528099060058594,17.443899154663086
OER,Örnsköldsvik Airport,,,,63.40829849243164,18.989999771118164
\N,Piteå Airport,,,,65.39830017089844,21.260799407958984
KRN,Kiruna Airport,,,,67.821998596191,20.336799621582
\N,Orsa Airport,,,,61.189998626708984,14.712599754333496
SFT,Skellefteå Airport,,,,64.62480163574219,21.076900482177734
\N,Sättna Airport,,,,62.4814,17.002899
UME,Umeå Airport,,,,63.791801452637,20.282800674438
VHM,Vilhelmina Airport,,,,64.5791015625,16.833599090576172
AJR,Arvidsjaur Airport,,,,65.59030151367188,19.28190040588379
ORB,Örebro Airport,,,,59.22370147705078,15.038000106811523
VST,Stockholm Västerås Airport,,,,59.58940124511719,16.63360023498535
LLA,Luleå Airport,,,,65.543800354004,22.121999740601
\N,Vidsel Air Base,,,,65.87529754638672,20.149900436401367
\N,Arboga Airport,,,,59.386600494384766,15.924099922180176
ARN,Stockholm-Arlanda Airport,,,,59.651901245117,17.918600082397
BMA,Stockholm-Bromma Airport,,,,59.354400634765625,17.941699981689453
BLE,Borlange Airport,,,,60.422000885009766,15.515199661254883
HLF,Hultsfred Airport,,,,57.525799,15.8233
GVX,Gävle Sandviken Airport,,,,60.593299865722656,16.951400756835938
LPI,Linköping City Airport,,,,58.4062004089,15.680500030500001
NRK,Norrköping Airport,,,,58.586299896240234,16.250600814819336
EKT,Eskilstuna Airport,,,,59.35110092163086,16.70840072631836
VBY,Visby Airport,,,,57.662799835205,18.346200942993
\N,Kalixfors Airport,,,,67.76480102539062,20.257200241088867
SPM,Spangdahlem Air Base,,,,49.9726982117,6.69250011444
RMS,Ramstein Air Base,,,,49.4369010925293,7.600279808044434
GHF,[Duplicate] Giebelstadt Army Air Field,,,,49.648101806599996,9.966489791870002
\N,Bückeburg Air Base,,,,52.2785,9.08217
ZCN,Celle Airport,,,,52.59120178222656,10.022100448608398
\N,Rheine Bentlage Air Base,,,,52.291199,7.387
FRZ,Fritzlar Airport,,,,51.1146,9.286
\N,Laupheim Air Base,,,,48.220299,9.91002
\N,Mendig Airfield,,,,50.366001,7.31533
\N,Niederstetten Army Air Base,,,,49.391945,9.958889
\N,Roth Airport,,,,49.217498779296875,11.100199699401855
\N,Fassberg Air Base,,,,52.919399,10.185827
\N,Grafenwohr Army Air Field,,,,49.698699951171875,11.940199851989746
ZNF,Hanau Army Air Field,,,,50.169201,8.96159
\N,Hohenfels Army Air Field,,,,49.218101501464844,11.836099624633789
KZG,Flugplatz Kitzingen,,,,49.743099,10.2006
FCN,Nordholz Naval Airbase,,,,53.7677001953,8.658499717709999
\N,Diepholz Air Base,,,,52.585556,8.342222
GKE,Geilenkirchen Air Base,,,,50.9608,6.04242
\N,Hohn Air Base,,,,54.312199,9.53817
\N,Jever Air Base,,,,53.533501,7.88867
RLG,Rostock-Laage Airport,,,,53.9182014465,12.278300285299999
\N,Nörvenich Air Base,,,,50.8312,6.65817
WBG,Schleswig Air Base,,,,54.459301,9.51633
\N,Wittmundhafen Airport,,,,53.54779815673828,7.667329788208008
